,일시,광진구오존,광진구미세먼지,동대문구오존,동대문구미세먼지,성동구오존,성동구미세먼지,중랑구오존,중랑구미세먼지,광진구유동인구,동대문구유동인구,성동구유동인구,중랑구유동인구,강수량,겨울기온,풍속,겨울체감,여름기온,습도,여름체감,가입 수,확진자
893,2020-06-12,0.026,44.0,0.023,43.0,0.019,43.0,0.021,48.0,376843.0,187582.0,336003.0,113748.0,0.0,0.0,0.0,0.0,27.5,56.2,28.2,3190.0,0.0
894,2020-06-13,0.066,48.0,0.063,47.0,0.056,48.0,0.056,53.0,286410.0,135707.0,204882.0,77382.0,0.0,0.0,0.0,0.0,33.2,38.9,32.0,4179.0,0.0
895,2020-06-14,0.06,35.0,0.051,35.0,0.047,37.0,0.045,39.0,215194.0,96734.0,137776.0,54569.0,1.1,0.0,0.0,0.0,28.7,52.6,29.0,4989.0,0.0
896,2020-06-15,0.053,25.0,0.044,25.0,0.041,25.0,0.039,27.0,355004.0,180601.0,328335.0,111981.0,0.0,0.0,0.0,0.0,27.1,52.9,27.5,3195.0,1.0
897,2020-06-16,0.097,51.0,0.08,53.0,0.077,53.0,0.071,57.0,357875.0,179631.0,333707.0,112549.0,0.0,0.0,0.0,0.0,30.5,43.1,29.9,3085.0,0.0
898,2020-06-17,0.063,44.0,0.056,47.0,0.051,45.0,0.049,51.0,360970.0,180456.0,338555.0,112682.0,0.0,0.0,0.0,0.0,30.3,45.2,29.9,3204.0,0.0
899,2020-06-18,0.051,32.0,0.045,33.0,0.043,34.0,0.036,37.0,359599.0,181332.0,334663.0,112349.0,0.0,0.0,0.0,0.0,27.2,48.8,27.2,3350.0,1.0
900,2020-06-19,0.051,24.0,0.04,22.0,0.033,22.0,0.036,26.0,381603.0,187752.0,344543.0,114196.0,0.1,0.0,0.0,0.0,29.9,48.0,29.8,3634.0,1.0
901,2020-06-20,0.052,37.0,0.047,36.0,0.044,38.0,0.044,40.0,298001.0,137433.0,210980.0,80016.0,0.0,0.0,0.0,0.0,29.7,50.1,29.8,5871.0,3.0
902,2020-06-21,0.057,34.0,0.053,33.0,0.049,34.0,0.048,36.0,215858.0,97096.0,142405.0,57088.0,0.0,0.0,0.0,0.0,32.6,39.6,31.5,5070.0,1.0
903,2020-06-22,0.057,38.0,0.052,39.0,0.047,43.0,0.048,42.0,346706.0,174674.0,324155.0,111441.0,0.0,0.0,0.0,0.0,35.3,30.7,32.9,2786.0,0.0
904,2020-06-23,0.052,42.0,0.044,40.0,0.036,41.0,0.04,46.0,354197.0,181889.0,333181.0,113240.0,0.0,0.0,0.0,0.0,31.0,44.1,30.4,2534.0,0.0
905,2020-06-24,0.041,27.0,0.03,27.0,0.03,28.0,0.034,31.0,338549.0,166299.0,324111.0,108925.0,37.6,0.0,0.0,0.0,26.1,66.7,27.6,1372.0,1.0
906,2020-06-25,0.032,11.0,0.021,7.0,0.025,12.0,0.024,12.0,350204.0,178964.0,332191.0,112283.0,13.3,0.0,0.0,0.0,22.6,91.1,25.8,1591.0,0.0
907,2020-06-26,0.05,20.0,0.041,20.0,0.037,21.0,0.035,23.0,386851.0,194794.0,346629.0,116422.0,2.1,0.0,0.0,0.0,25.6,67.8,27.2,3602.0,1.0
908,2020-06-27,0.051,25.0,0.042,25.0,0.042,24.0,0.039,28.0,304240.0,145288.0,216793.0,81454.0,0.0,0.0,0.0,0.0,29.5,55.1,30.0,7049.0,0.0
909,2020-06-28,0.053,29.0,0.044,28.0,0.044,29.0,0.04,31.0,228107.0,100810.0,150120.0,57556.0,0.0,0.0,0.0,0.0,30.0,52.3,30.3,6982.0,0.0
910,2020-06-29,0.04,35.0,0.032,35.0,0.034,34.0,0.03,38.0,355178.0,182887.0,328864.0,115041.0,11.9,0.0,0.0,0.0,26.5,67.4,28.1,2609.0,1.0
911,2020-06-30,0.044,8.0,0.036,8.0,0.044,12.0,0.032,10.0,350961.0,174772.0,328452.0,113792.0,64.7,0.0,0.0,0.0,23.0,70.8,24.8,2041.0,2.0
912,2020-07-01,0.029,19.0,0.028,19.0,0.025,19.0,0.022,21.0,368595.0,185711.0,339582.0,117009.0,0.0,0.0,0.0,0.0,24.2,69.0,25.9,4089.0,0.0
913,2020-07-02,0.053,42.0,0.055,49.0,0.047,46.0,0.045,50.0,371638.0,186562.0,339672.0,115961.0,0.0,0.0,0.0,0.0,29.8,54.1,30.2,4305.0,0.0
914,2020-07-03,0.041,30.0,0.035,39.0,0.035,34.0,0.037,49.0,394767.0,192438.0,349153.0,118112.0,0.1,0.0,0.0,0.0,29.6,56.5,30.3,4305.0,1.0
915,2020-07-04,0.05,20.0,0.044,20.0,0.042,21.0,0.037,22.0,308181.0,142471.0,215138.0,81464.0,1.6,0.0,0.0,0.0,29.4,43.8,28.9,6795.0,0.0
916,2020-07-05,0.061,25.0,0.053,28.0,0.051,27.0,0.048,28.0,223347.0,101406.0,147074.0,56785.0,0.0,0.0,0.0,0.0,27.6,54.4,28.1,6975.0,0.0
917,2020-07-06,0.053,25.0,0.046,24.0,0.036,25.0,0.043,28.0,367628.0,183795.0,333129.0,113277.0,0.0,0.0,0.0,0.0,30.9,50.9,31.0,4455.0,0.0
918,2020-07-07,0.04,18.0,0.037,14.0,0.03,19.0,0.036,18.0,368168.0,184906.0,336902.0,113981.0,0.0,0.0,0.0,0.0,28.0,62.4,29.2,3341.0,1.0
919,2020-07-08,0.05,31.0,0.046,30.0,0.039,30.0,0.039,34.0,375152.0,184394.0,343435.0,114905.0,0.0,0.0,0.0,0.0,30.3,57.0,31.0,4942.0,0.0
920,2020-07-09,0.048,33.0,0.049,37.0,0.042,35.0,0.039,36.0,374177.0,184033.0,342266.0,113517.0,0.0,0.0,0.0,0.0,32.9,42.5,32.1,4468.0,0.0
921,2020-07-10,0.04,14.0,0.033,15.0,0.036,23.0,0.031,16.0,388973.0,186294.0,346721.0,113723.0,2.2,0.0,0.0,0.0,27.2,67.2,28.7,4062.0,1.0
922,2020-07-11,0.042,7.0,0.037,7.0,0.036,8.0,0.033,7.0,307986.0,143712.0,215512.0,81437.0,0.0,0.0,0.0,0.0,30.2,52.2,30.5,6750.0,2.0
923,2020-07-12,0.031,13.0,0.028,12.0,0.033,11.0,0.024,14.0,221921.0,103697.0,146270.0,56398.0,2.9,0.0,0.0,0.0,26.0,64.1,27.3,4210.0,0.0
924,2020-07-13,0.029,8.0,0.023,9.0,0.023,13.0,0.026,11.0,345172.0,164547.0,319978.0,108663.0,47.6,0.0,0.0,0.0,21.7,88.7,24.7,1591.0,1.0
925,2020-07-14,0.029,5.0,0.021,7.0,0.023,7.0,0.02,7.0,364660.0,186937.0,341087.0,114085.0,11.5,0.0,0.0,0.0,24.1,68.2,25.7,3337.0,0.0
926,2020-07-15,0.025,9.0,0.021,11.0,0.019,11.0,0.016,12.0,384390.0,193258.0,350723.0,116805.0,0.0,0.0,0.0,0.0,28.6,46.0,28.3,4467.0,0.0
927,2020-07-16,0.037,29.0,0.032,27.0,0.028,28.0,0.027,31.0,379696.0,186488.0,345509.0,115443.0,0.0,0.0,0.0,0.0,29.6,60.1,30.6,4308.0,0.0
928,2020-07-17,0.041,37.0,0.036,36.0,0.031,36.0,0.032,41.0,395550.0,191736.0,350562.0,116385.0,0.0,0.0,0.0,0.0,31.6,54.1,32.0,5169.0,0.0
929,2020-07-18,0.05,40.0,0.048,41.0,0.04,39.0,0.042,45.0,307180.0,145410.0,215356.0,81456.0,0.0,0.0,0.0,0.0,31.0,55.7,31.6,6987.0,0.0
930,2020-07-19,0.033,20.0,0.026,20.0,0.03,21.0,0.026,22.0,190806.0,85061.0,130594.0,49735.0,29.1,0.0,0.0,0.0,26.5,79.3,29.0,4868.0,0.0
931,2020-07-20,0.036,18.0,0.034,18.0,0.016,17.0,0.027,21.0,354591.0,175331.0,327485.0,110614.0,3.6,0.0,0.0,0.0,26.6,83.5,29.4,4235.0,0.0
932,2020-07-21,0.055,27.0,0.051,27.0,0.04,28.0,0.04,30.0,375525.0,187153.0,342268.0,115669.0,0.0,0.0,0.0,0.0,30.3,56.1,30.9,4963.0,0.0
933,2020-07-22,0.025,24.0,0.011,26.0,0.017,24.0,0.021,26.0,364466.0,177064.0,339823.0,114221.0,11.5,0.0,0.0,0.0,25.6,84.0,28.4,3586.0,0.0
934,2020-07-23,0.03,14.0,0.023,17.0,0.017,27.0,0.024,18.0,355662.0,171976.0,336566.0,111127.0,103.1,0.0,0.0,0.0,22.5,94.1,25.9,3323.0,1.0
935,2020-07-24,0.037,4.0,0.027,5.0,0.03,7.0,0.028,4.0,382265.0,190526.0,345688.0,114844.0,2.9,0.0,0.0,0.0,26.7,64.6,28.0,5191.0,1.0
936,2020-07-25,0.028,4.0,0.02,5.0,0.019,5.0,0.018,6.0,298405.0,148783.0,215393.0,79772.0,0.0,0.0,0.0,0.0,28.9,57.8,29.7,8095.0,0.0
937,2020-07-26,0.033,9.0,0.029,9.0,0.02,4.0,0.023,9.0,224227.0,105124.0,148425.0,58135.0,0.0,0.0,0.0,0.0,29.4,60.5,30.4,7800.0,1.0
938,2020-07-27,0.019,11.0,0.017,12.0,0.021,5.0,0.015,13.0,353346.0,177417.0,327638.0,111903.0,2.2,0.0,0.0,0.0,25.3,88.5,28.4,4071.0,0.0
939,2020-07-28,0.014,11.0,0.016,12.0,0.019,13.0,0.015,13.0,363936.0,183122.0,337138.0,114194.0,0.4,0.0,0.0,0.0,26.4,76.0,28.6,4844.0,3.0
940,2020-07-29,0.0,10.0,0.01,12.0,0.009,12.0,0.011,10.0,353984.0,168982.0,330260.0,110732.0,50.1,0.0,0.0,0.0,24.9,95.6,28.5,3895.0,0.0
941,2020-07-30,0.0,19.0,0.025,19.0,0.021,20.0,0.022,21.0,366424.0,182841.0,333792.0,111688.0,0.1,0.0,0.0,0.0,28.2,75.7,30.4,5604.0,0.0
942,2020-07-31,0.011,26.0,0.024,23.0,0.021,25.0,0.021,27.0,389250.0,191967.0,340603.0,113559.0,1.5,0.0,0.0,0.0,29.6,72.2,31.6,5748.0,0.0
943,2020-08-01,0.01,17.0,0.009,15.0,0.007,15.0,0.008,19.0,251532.0,121768.0,180547.0,67590.0,39.1,0.0,0.0,0.0,26.8,88.6,30.0,4387.0,0.0
944,2020-08-02,0.02,12.0,0.018,12.0,0.015,12.0,0.017,13.0,182383.0,79274.0,123556.0,46348.0,31.4,0.0,0.0,0.0,26.3,95.8,29.9,3432.0,0.0
945,2020-08-03,0.017,16.0,0.015,15.0,0.013,15.0,0.015,17.0,326361.0,148884.0,296574.0,100573.0,102.6,0.0,0.0,0.0,26.3,89.4,29.5,3442.0,1.0
946,2020-08-04,0.01,36.0,0.01,39.0,0.007,35.0,0.008,39.0,339687.0,162819.0,311668.0,104687.0,3.9,0.0,0.0,0.0,29.2,80.1,31.8,3886.0,0.0
947,2020-08-05,0.005,34.0,0.005,37.0,0.004,33.0,0.006,37.0,340911.0,161008.0,315324.0,105327.0,18.5,0.0,0.0,0.0,29.1,84.1,32.0,3513.0,0.0
948,2020-08-06,0.022,16.0,0.017,16.0,0.016,16.0,0.015,18.0,358846.0,169862.0,336238.0,110603.0,75.7,0.0,0.0,0.0,25.4,96.5,29.1,2684.0,2.0
949,2020-08-07,0.02,28.0,0.019,27.0,0.019,24.0,0.016,31.0,382740.0,190692.0,346469.0,114452.0,0.0,0.0,0.0,0.0,26.1,82.0,28.8,2577.0,1.0
950,2020-08-08,0.017,14.0,0.013,14.0,0.014,13.0,0.016,15.0,284310.0,138690.0,207316.0,77398.0,19.1,0.0,0.0,0.0,26.0,85.3,28.9,2110.0,2.0
951,2020-08-09,0.015,10.0,0.012,10.0,0.013,10.0,0.016,10.0,180944.0,75925.0,123712.0,46383.0,50.3,0.0,0.0,0.0,25.8,90.6,29.1,1308.0,4.0
952,2020-08-10,0.008,12.0,0.007,13.0,0.007,14.0,0.008,13.0,352114.0,173890.0,324818.0,110437.0,44.6,0.0,0.0,0.0,29.5,81.0,32.2,1376.0,1.0
953,2020-08-11,0.027,9.0,0.024,10.0,0.017,10.0,0.021,10.0,353794.0,170713.0,330834.0,111200.0,97.0,0.0,0.0,0.0,27.3,82.1,30.0,1779.0,2.0
954,2020-08-12,0.022,22.0,0.022,22.0,0.014,24.0,0.02,24.0,371607.0,186268.0,341557.0,114105.0,0.0,0.0,0.0,0.0,31.3,70.6,33.2,2306.0,5.0
955,2020-08-13,0.029,27.0,0.027,27.0,0.02,28.0,0.024,28.0,363452.0,183913.0,336045.0,111757.0,0.0,0.0,0.0,0.0,30.3,74.9,32.5,2414.0,1.0
956,2020-08-14,0.042,34.0,0.038,34.0,0.028,35.0,0.031,35.0,375875.0,184383.0,332248.0,109825.0,0.4,0.0,0.0,0.0,27.9,85.8,30.9,2333.0,1.0
957,2020-08-15,0.042,34.0,0.043,40.0,0.031,40.0,0.035,42.0,237166.0,114380.0,169965.0,62412.0,69.0,0.0,0.0,0.0,27.0,95.1,30.6,1606.0,1.0
958,2020-08-16,0.023,23.0,0.021,23.0,0.017,23.0,0.018,25.0,203150.0,98318.0,140255.0,53649.0,0.0,0.0,0.0,0.0,30.6,72.6,32.6,3705.0,13.0
959,2020-08-17,0.033,25.0,0.029,25.0,0.021,27.0,0.026,27.0,241610.0,121832.0,180832.0,69087.0,0.0,0.0,0.0,0.0,32.2,63.4,33.5,3394.0,6.0
960,2020-08-18,0.034,36.0,0.025,34.0,0.022,36.0,0.019,36.0,334315.0,165374.0,308103.0,106269.0,0.0,0.0,0.0,0.0,31.9,63.6,33.2,2574.0,16.0
961,2020-08-19,0.012,44.0,0.02,43.0,0.014,44.0,0.018,46.0,319880.0,158249.0,298644.0,103698.0,0.0,0.0,0.0,0.0,31.4,63.9,32.7,2909.0,8.0
962,2020-08-20,0.018,39.0,0.024,37.0,0.021,38.0,0.023,40.0,312601.0,156757.0,292763.0,102254.0,0.0,0.0,0.0,0.0,31.6,62.8,32.8,2840.0,10.0
963,2020-08-21,0.009,27.0,0.01,28.0,0.011,28.0,0.01,32.0,314526.0,157735.0,289960.0,101163.0,2.5,0.0,0.0,0.0,29.2,77.1,31.5,2597.0,7.0
964,2020-08-22,0.013,15.0,0.017,17.0,0.017,17.0,0.017,17.0,188447.0,100492.0,142999.0,59390.0,42.6,0.0,0.0,0.0,27.6,79.0,30.1,2108.0,6.0
965,2020-08-23,0.023,13.0,0.032,13.0,0.028,13.0,0.03,14.0,145903.0,74494.0,100168.0,41456.0,0.0,0.0,0.0,0.0,29.9,61.8,31.0,4537.0,12.0
966,2020-08-24,0.02,25.0,0.027,24.0,0.022,25.0,0.026,27.0,295927.0,152309.0,280458.0,98778.0,0.0,0.0,0.0,0.0,31.9,61.0,33.0,3236.0,4.0
967,2020-08-25,0.019,32.0,0.029,32.0,0.022,33.0,0.026,34.0,298455.0,154340.0,283458.0,100159.0,0.0,0.0,0.0,0.0,34.3,53.5,34.6,2779.0,14.0
968,2020-08-26,0.018,23.0,0.025,22.0,0.024,26.0,0.024,25.0,288959.0,149639.0,279107.0,97733.0,0.6,0.0,0.0,0.0,34.2,57.8,35.0,1730.0,9.0
969,2020-08-27,0.02,21.0,0.029,21.0,0.028,14.0,0.027,22.0,268709.0,135877.0,260920.0,91726.0,8.7,0.0,0.0,0.0,28.6,78.9,31.1,1722.0,8.0
970,2020-08-28,0.017,24.0,0.024,23.0,0.019,22.0,0.028,25.0,296367.0,152203.0,277943.0,97633.0,13.6,0.0,0.0,0.0,29.5,81.1,32.2,2125.0,11.0
971,2020-08-29,0.01,16.0,0.014,17.0,0.013,16.0,0.014,17.0,173745.0,94692.0,134448.0,56130.0,13.6,0.0,0.0,0.0,28.9,81.3,31.6,1916.0,7.0
972,2020-08-30,0.019,16.0,0.027,14.0,0.026,14.0,0.025,16.0,124243.0,65212.0,87366.0,37104.0,42.5,0.0,0.0,0.0,30.6,77.3,33.0,3210.0,13.0
973,2020-08-31,0.016,10.0,0.019,9.0,0.02,11.0,0.018,10.0,274629.0,146796.0,260435.0,93772.0,0.0,0.0,0.0,0.0,30.0,70.0,31.8,3507.0,4.0
974,2020-09-01,0.019,16.0,0.025,16.0,0.027,20.0,0.024,16.0,271442.0,142477.0,257268.0,93067.0,0.0,0.0,0.0,0.0,29.5,65.7,31.0,3423.0,4.0
975,2020-09-02,0.008,12.0,0.009,14.0,0.009,12.0,0.01,13.0,255371.0,134129.0,251129.0,89539.0,33.3,0.0,0.0,0.0,26.4,80.1,28.9,1356.0,4.0
976,2020-09-03,0.03,13.0,0.04,14.0,0.035,14.0,0.035,13.0,258724.0,135461.0,251086.0,89064.0,29.8,0.0,0.0,0.0,25.6,65.2,27.0,3378.0,3.0
977,2020-09-04,0.032,23.0,0.042,22.0,0.037,24.0,0.039,23.0,297195.0,158043.0,270689.0,96321.0,0.0,0.0,0.0,0.0,26.7,53.1,27.1,5723.0,6.0
978,2020-09-05,0.03,28.0,0.037,29.0,0.037,28.0,0.035,30.0,194554.0,108774.0,142165.0,59011.0,0.0,0.0,0.0,0.0,27.2,59.3,28.1,7772.0,6.0
979,2020-09-06,0.022,19.0,0.028,22.0,0.029,21.0,0.028,22.0,132755.0,71599.0,92217.0,39271.0,6.4,0.0,0.0,0.0,24.4,66.4,25.9,4084.0,4.0
980,2020-09-07,0.028,5.0,0.037,5.0,0.034,7.0,0.033,5.0,255900.0,129310.0,252896.0,89454.0,61.0,0.0,0.0,0.0,20.2,98.8,23.8,1169.0,3.0
981,2020-09-08,0.035,23.0,0.046,24.0,0.04,24.0,0.04,24.0,284893.0,157236.0,273722.0,96829.0,0.0,0.0,0.0,0.0,26.4,60.0,27.4,5323.0,6.0
982,2020-09-09,0.027,26.0,0.037,27.0,0.035,26.0,0.036,27.0,278802.0,152458.0,268131.0,95929.0,1.3,0.0,0.0,0.0,25.1,73.0,27.1,4025.0,4.0
983,2020-09-10,0.028,26.0,0.038,26.0,0.033,25.0,0.036,26.0,288011.0,158032.0,274665.0,97585.0,3.9,0.0,0.0,0.0,27.0,59.1,27.9,5490.0,2.0
984,2020-09-11,0.02,24.0,0.025,25.0,0.028,26.0,0.028,24.0,301120.0,164624.0,279970.0,99830.0,1.2,0.0,0.0,0.0,26.9,57.3,27.6,3958.0,8.0
985,2020-09-12,0.0,8.0,0.025,12.0,0.028,10.0,0.026,9.0,194274.0,110840.0,148588.0,60860.0,5.7,0.0,0.0,0.0,23.2,79.0,25.6,4240.0,1.0
986,2020-09-13,0.0,6.0,0.025,8.0,0.026,7.0,0.024,7.0,157682.0,83355.0,107293.0,44448.0,0.0,0.0,0.0,0.0,26.6,53.1,27.0,9572.0,5.0
987,2020-09-14,0.0,22.0,0.031,21.0,0.026,22.0,0.029,22.0,304525.0,168373.0,287532.0,102572.0,0.0,0.0,0.0,0.0,24.9,64.1,26.2,4896.0,4.0
988,2020-09-15,0.033,33.0,0.04,33.0,0.033,32.0,0.034,34.0,313201.0,171765.0,297937.0,104334.0,0.0,0.0,0.0,0.0,27.1,62.6,28.3,4866.0,3.0
989,2020-09-16,0.014,23.0,0.03,23.0,0.023,21.0,0.022,25.0,306809.0,163106.0,296744.0,102858.0,0.3,0.0,0.0,0.0,24.8,74.2,26.8,4068.0,6.0
990,2020-09-17,0.018,20.0,0.03,19.0,0.021,21.0,0.026,20.0,316809.0,173173.0,302243.0,104947.0,0.0,0.0,0.0,0.0,21.2,87.5,24.1,4561.0,6.0
991,2020-09-18,0.025,21.0,0.04,17.0,0.031,20.0,0.036,19.0,341872.0,182439.0,313967.0,107923.0,0.0,0.0,0.0,0.0,24.5,58.4,25.3,6722.0,3.0
992,2020-09-19,0.022,19.0,0.034,17.0,0.029,18.0,0.031,19.0,255494.0,136177.0,189420.0,72775.0,0.3,0.0,0.0,0.0,24.6,48.7,24.7,9401.0,2.0
993,2020-09-20,0.021,17.0,0.034,16.0,0.032,17.0,0.03,16.0,186326.0,95956.0,127189.0,50457.0,0.0,0.0,0.0,0.0,24.7,43.2,24.3,9551.0,3.0
994,2020-09-21,0.011,21.0,0.018,21.0,0.016,22.0,0.021,19.0,328275.0,180321.0,309941.0,108636.0,0.0,0.0,0.0,0.0,25.2,37.7,24.3,5982.0,3.0
995,2020-09-22,0.018,11.0,0.022,14.0,0.026,12.0,0.023,13.0,331915.0,183950.0,315482.0,110229.0,0.0,0.0,0.0,0.0,25.4,41.8,24.8,5722.0,0.0
996,2020-09-23,0.019,8.0,0.025,8.0,0.027,7.0,0.025,8.0,336462.0,183480.0,320522.0,110849.0,0.0,0.0,0.0,0.0,23.7,53.2,24.2,4743.0,3.0
997,2020-09-24,0.021,8.0,0.026,8.0,0.029,8.0,0.028,9.0,339198.0,183198.0,319829.0,110879.0,0.0,0.0,0.0,0.0,25.4,50.2,25.6,5504.0,3.0
998,2020-09-25,0.019,11.0,0.024,11.0,0.026,11.0,0.024,14.0,360368.0,192633.0,331638.0,113865.0,0.0,0.0,0.0,0.0,25.4,50.1,25.6,6171.0,3.0
999,2020-09-26,0.018,12.0,0.024,13.0,0.025,13.0,0.024,14.0,267370.0,145691.0,199768.0,76051.0,0.0,0.0,0.0,0.0,24.7,48.1,24.7,8984.0,1.0
1000,2020-09-27,0.017,12.0,0.026,13.0,0.024,13.0,0.025,12.0,193040.0,104609.0,133572.0,52305.0,0.0,0.0,0.0,0.0,25.8,47.8,25.7,9288.0,5.0
1001,2020-09-28,0.014,20.0,0.02,20.0,0.017,21.0,0.02,20.0,342472.0,192377.0,319238.0,110805.0,0.0,0.0,0.0,0.0,26.2,47.8,26.1,5966.0,0.0
1002,2020-09-29,0.015,27.0,0.023,28.0,0.022,29.0,0.027,28.0,348219.0,187397.0,311883.0,108183.0,0.0,0.0,0.0,0.0,23.8,52.2,24.2,6276.0,0.0
1003,2020-09-30,0.016,24.0,0.024,27.0,0.024,27.0,0.025,25.0,164593.0,88762.0,110902.0,46644.0,38.3,0.0,0.0,0.0,25.6,51.7,25.9,7283.0,30.0
1004,2020-10-01,0.025,15.0,0.035,15.0,0.034,15.0,0.033,16.0,122024.0,50094.0,76425.0,35430.0,0.0,0.0,0.0,0.0,23.6,60.9,24.7,9087.0,1.0
1005,2020-10-02,0.029,22.0,0.044,21.0,0.039,22.0,0.04,23.0,165807.0,66552.0,105396.0,44057.0,0.0,0.0,0.0,0.0,21.7,68.3,23.3,9095.0,1.0
1006,2020-10-03,0.023,34.0,0.04,32.0,0.035,33.0,0.035,34.0,203548.0,88714.0,133702.0,53514.0,0.0,0.0,0.0,0.0,23.1,60.6,24.1,12320.0,10.0
1007,2020-10-04,0.024,26.0,0.041,22.0,0.034,24.0,0.036,25.0,187811.0,81988.0,122342.0,49710.0,0.0,0.0,0.0,0.0,21.8,43.9,21.6,10697.0,1.0
1008,2020-10-05,0.017,21.0,0.024,19.0,0.021,21.0,0.022,21.0,336160.0,171129.0,312960.0,109762.0,0.0,8.5,6.5,7.6,18.4,44.8,18.4,5124.0,1.0
1009,2020-10-06,0.013,20.0,0.022,19.0,0.02,21.0,0.022,21.0,343780.0,176023.0,323799.0,112395.0,0.0,9.3,6.5,8.5,19.6,39.9,19.2,5191.0,3.0
1010,2020-10-07,0.014,18.0,0.015,20.0,0.016,21.0,0.019,20.0,347550.0,178639.0,328452.0,112827.0,0.0,10.0,11.9,8.3,21.8,30.0,20.4,5384.0,5.0
1011,2020-10-08,0.018,11.0,0.02,15.0,0.023,14.0,0.023,13.0,366253.0,186434.0,338618.0,114099.0,0.0,0.0,0.0,0.0,23.1,42.0,22.7,6622.0,0.0
1012,2020-10-09,0.026,14.0,0.032,15.0,0.035,15.0,0.033,15.0,261467.0,129072.0,189772.0,70778.0,0.0,0.0,0.0,0.0,23.2,44.8,23.0,9390.0,4.0
1013,2020-10-10,0.022,15.0,0.029,16.0,0.031,16.0,0.03,16.0,267435.0,134165.0,192899.0,73770.0,0.0,0.0,0.0,0.0,21.4,45.0,21.3,10145.0,7.0
1014,2020-10-11,0.018,19.0,0.027,19.0,0.028,19.0,0.025,20.0,203530.0,97342.0,133744.0,53793.0,0.0,0.0,0.0,0.0,20.7,56.3,21.5,8786.0,4.0
1015,2020-10-12,0.015,32.0,0.021,30.0,0.018,31.0,0.022,32.0,350074.0,184649.0,325134.0,114553.0,0.0,0.0,0.0,0.0,21.2,62.5,22.4,5926.0,1.0
1016,2020-10-13,0.011,26.0,0.021,23.0,0.018,24.0,0.018,26.0,355245.0,188105.0,334203.0,116479.0,0.0,8.7,11.2,6.9,18.4,37.8,17.9,5769.0,7.0
1017,2020-10-14,0.012,30.0,0.016,28.0,0.015,30.0,0.016,31.0,358804.0,187157.0,338909.0,116518.0,0.0,8.7,14.0,6.4,16.9,64.4,18.2,5673.0,2.0
1018,2020-10-15,0.011,30.0,0.016,28.0,0.013,30.0,0.017,32.0,358759.0,187735.0,336549.0,116437.0,0.0,6.6,10.1,4.5,18.4,31.0,17.4,5570.0,2.0
1019,2020-10-16,0.003,33.0,0.006,31.0,0.005,34.0,0.006,33.0,377743.0,192480.0,343846.0,117201.0,0.0,8.7,9.4,7.2,15.4,58.0,16.4,5667.0,0.0
1020,2020-10-17,0.012,26.0,0.02,28.0,0.017,29.0,0.017,30.0,305598.0,153354.0,217527.0,86199.0,0.0,8.7,9.0,7.3,18.2,39.0,17.8,7222.0,1.0
1021,2020-10-18,0.017,25.0,0.025,25.0,0.022,25.0,0.027,26.0,222792.0,107890.0,149099.0,59505.0,0.0,7.3,8.6,5.7,20.2,46.3,20.2,7565.0,0.0
1022,2020-10-19,0.018,45.0,0.027,49.0,0.025,48.0,0.026,57.0,355203.0,183532.0,332979.0,116931.0,0.0,9.9,8.3,8.8,21.3,48.3,21.4,5702.0,4.0
1023,2020-10-20,0.012,46.0,0.019,52.0,0.017,53.0,0.025,56.0,363207.0,191733.0,344149.0,121488.0,0.0,9.9,7.6,9.0,21.7,45.7,21.6,4937.0,3.0
1024,2020-10-21,0.008,35.0,0.008,38.0,0.007,40.0,0.012,38.0,362351.0,189410.0,344688.0,120828.0,0.0,0.0,0.0,0.0,17.3,60.2,18.4,5033.0,2.0
1025,2020-10-22,0.015,51.0,0.02,58.0,0.019,59.0,0.02,66.0,366387.0,188566.0,344094.0,119453.0,0.0,8.5,14.0,6.2,17.0,74.9,19.0,4682.0,1.0
1026,2020-10-23,0.018,24.0,0.023,22.0,0.022,21.0,0.022,24.0,390303.0,199592.0,355452.0,122210.0,0.0,5.4,11.5,2.8,13.3,36.4,13.1,3526.0,1.0
1027,2020-10-24,0.016,24.0,0.024,23.0,0.02,22.0,0.021,23.0,311041.0,156193.0,222957.0,86285.0,0.0,3.9,13.0,0.7,13.9,31.7,13.3,5073.0,1.0
1028,2020-10-25,0.011,26.0,0.02,26.0,0.016,26.0,0.018,27.0,234125.0,114441.0,153119.0,60853.0,0.0,5.6,9.4,3.5,18.2,37.5,17.6,6029.0,4.0
1029,2020-10-26,0.013,46.0,0.022,46.0,0.019,47.0,0.016,46.0,364963.0,189726.0,339354.0,121011.0,0.0,8.4,9.0,6.9,19.0,49.0,19.3,4371.0,1.0
1030,2020-10-27,0.014,70.0,0.026,71.0,0.019,69.0,0.023,76.0,368739.0,194424.0,345087.0,120180.0,0.0,9.0,8.6,7.7,19.2,57.7,20.1,3884.0,0.0
1031,2020-10-28,0.013,52.0,0.029,42.0,0.024,44.0,0.02,51.0,372054.0,192599.0,348860.0,120009.0,0.0,9.0,9.0,7.6,14.8,89.2,17.7,3627.0,4.0
1032,2020-10-29,0.01,32.0,0.017,33.0,0.012,34.0,0.018,36.0,375351.0,192830.0,347175.0,120140.0,0.0,5.8,9.4,3.7,16.1,26.3,14.9,3017.0,3.0
1033,2020-10-30,0.008,36.0,0.011,40.0,0.014,39.0,0.017,39.0,400495.0,201836.0,357873.0,121075.0,0.0,5.9,10.1,3.7,19.5,23.4,17.7,3755.0,2.0
